epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.1294241100549698,0.1294197291135788,0.07175473868846893,0.8923946619033813,0.7007182240486145,0.0009731017053127289,0.0009630446438677609,0.0006095475982874632,0.0031224058475345373,0.5512834191322327
1,0.4706647992134094,0.4706554710865021,0.33118951320648193,0.9405111074447632,0.5435354709625244,0.0718904510140419,0.07188805937767029,0.0377621091902256,0.9999606013298035,1.0366644859313965
2,0.6295108795166016,0.6295017004013062,0.4912126958370209,0.9574399590492249,0.4728096127510071,0.20118281245231628,0.201176717877388,0.11567030847072601,0.9789994359016418,1.0254113674163818
3,0.6411305665969849,0.6411217451095581,0.5115177035331726,0.9252088069915771,0.4619503617286682,0.12488891184329987,0.12488492578268051,0.06774365901947021,1.0,2.2656266689300537
4,0.7347304821014404,0.7347226738929749,0.6312739253044128,0.9281421303749084,0.4324488639831543,0.29437950253486633,0.29436808824539185,0.18979187309741974,0.7274088859558105,0.5221552848815918
5,0.7597671747207642,0.7597596049308777,0.6614112257957458,0.9467856884002686,0.409415066242218,0.47837018966674805,0.478360652923584,0.34439074993133545,0.9711993336677551,0.46198347210884094
6,0.7732545137405396,0.7732474207878113,0.6736669540405273,0.9455260634422302,0.3929910659790039,0.5384927988052368,0.538481593132019,0.4357956349849701,0.8660690784454346,0.357887327671051
7,0.8107739686965942,0.8107675909996033,0.7108917236328125,0.9689524173736572,0.3610454201698303,0.6573122143745422,0.6573013067245483,0.6146681308746338,0.8102959990501404,0.25240960717201233
8,0.7572564482688904,0.7572492957115173,0.6726741790771484,0.9209007620811462,0.3656710982322693,0.6081060171127319,0.6080892086029053,0.7886335849761963,0.5843926668167114,0.25809013843536377
9,0.7980736494064331,0.7980677485466003,0.7077553868293762,0.9554275870323181,0.3333340883255005,0.767716646194458,0.7677087187767029,0.7795630693435669,0.8559618592262268,0.2221621870994568
10,0.8220674991607666,0.8220611810684204,0.7389281392097473,0.9534756541252136,0.3112095296382904,0.7094945907592773,0.7094838619232178,0.7410445213317871,0.7706202864646912,0.182336688041687
