epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.09351363778114319,0.09351043403148651,0.04993778094649315,0.9327480792999268,0.712457537651062,0.049183204770088196,0.04918137565255165,0.025442378595471382,0.9392256140708923,1.1123833656311035
1,0.3414285480976105,0.3414202928543091,0.21675348281860352,0.9643983840942383,0.5380690097808838,0.06337610632181168,0.06337396055459976,0.03306208923459053,0.9999372959136963,1.7701512575149536
2,0.5466119050979614,0.5466024279594421,0.3966017961502075,0.9733886122703552,0.4592062830924988,0.11075353622436523,0.11074987798929214,0.059601929038763046,0.9975306391716003,1.02778959274292
3,0.6037298440933228,0.6037210822105408,0.4684821665287018,0.9631532430648804,0.4599679708480835,0.16841240227222443,0.16840746998786926,0.09538072347640991,0.9999934434890747,1.3846945762634277
4,0.6309994459152222,0.6309900879859924,0.4945411682128906,0.9313846826553345,0.43547773361206055,0.3103252351284027,0.31031534075737,0.19828717410564423,0.8266028761863708,0.519875705242157
5,0.717622697353363,0.7176144123077393,0.5958228707313538,0.9453095197677612,0.4016422927379608,0.4040846824645996,0.4040752351284027,0.2722831964492798,0.958629846572876,0.48704180121421814
6,0.7879155874252319,0.7879085540771484,0.6829550862312317,0.9676998853683472,0.3674487769603729,0.2055395245552063,nan,0.2312057763338089,0.2002469301223755,0.21167826652526855
7,0.8295480012893677,0.8295420408248901,0.7318631410598755,0.9798253774642944,0.3399054706096649,0.6818544864654541,0.6818440556526184,0.6389419436454773,0.8434318900108337,0.1897958368062973
8,0.8181170225143433,0.8181107044219971,0.7231420874595642,0.9662185311317444,0.3264375329017639,0.7535401582717896,0.7535311579704285,0.7980693578720093,0.8145625591278076,0.1453002691268921
9,0.7851777672767639,0.7851711511611938,0.6904093623161316,0.9379059672355652,0.32144320011138916,0.03194257244467735,nan,0.400060772895813,0.016961105167865753,0.12491059303283691
10,0.8196433186531067,0.8196372985839844,0.72288978099823,0.970932126045227,0.2924436330795288,0.7985474467277527,0.7985402941703796,0.758054256439209,0.9002740383148193,0.11980165541172028
11,0.8462703227996826,0.8462647795677185,0.7583820819854736,0.9754597544670105,0.27076277136802673,0.6991585493087769,0.6991456747055054,0.8296024203300476,0.6697636246681213,0.09469413757324219
