epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.06952222436666489,0.0695197656750679,0.036434002220630646,0.9418256282806396,0.7018969655036926,0.025776349008083344,0.02577544003725052,0.013104063458740711,1.0,3.6761441230773926
1,0.2817632257938385,0.2817559838294983,0.17266935110092163,0.961187481880188,0.5523046255111694,0.04378150403499603,0.04377998411655426,0.022543814033269882,0.9966030120849609,1.7811541557312012
2,0.4519945979118347,0.45198529958724976,0.3085022568702698,0.9708343148231506,0.483822226524353,0.08199859410524368,0.08199578523635864,0.04319287836551666,0.9948784708976746,0.9451792240142822
3,0.5942814946174622,0.5942719578742981,0.44205352663993835,0.9814849495887756,0.44218170642852783,0.18968279659748077,0.18967701494693756,0.10735590010881424,0.9946165084838867,0.6158268451690674
4,0.6773350238800049,0.6773262619972229,0.5313416719436646,0.9888527989387512,0.41307955980300903,0.4032193720340729,0.4032101035118103,0.2641191780567169,0.9939484000205994,0.49634796380996704
5,0.7329034805297852,0.7328952550888062,0.5964391231536865,0.9864632487297058,0.3915174901485443,0.6131316423416138,0.6131216287612915,0.464795857667923,0.9769184589385986,0.35576513409614563
6,0.7681042551994324,0.7680966854095459,0.641712486743927,0.9866267442703247,0.3702440559864044,0.7065477967262268,0.7065386772155762,0.5829999446868896,0.9677930474281311,0.27649757266044617
7,0.7829475402832031,0.7829402685165405,0.660975992679596,0.9878199696540833,0.3506750762462616,0.7221667766571045,0.7221581935882568,0.6074905395507812,0.9640883207321167,0.2337600439786911
8,0.7956143021583557,0.7956074476242065,0.6749901175498962,0.9887639284133911,0.33134904503822327,0.7609114646911621,0.7609034180641174,0.6727172136306763,0.9499838352203369,0.19122716784477234
9,0.804744303226471,0.8047376275062561,0.6874191761016846,0.9893898367881775,0.31241533160209656,0.7639150619506836,0.7639071941375732,0.6943034529685974,0.9388728737831116,0.1555023044347763
10,0.804412305355072,0.8044058084487915,0.6898728609085083,0.9864485263824463,0.2959471344947815,0.7596338987350464,0.7596256732940674,0.7270814776420593,0.9016387462615967,0.11737893521785736
11,0.8059014081954956,0.8058947324752808,0.6939438581466675,0.9821951985359192,0.2811136543750763,0.6588428020477295,0.6588337421417236,0.5345472097396851,0.9791840314865112,0.18040023744106293
12,0.8110677003860474,0.8110612630844116,0.7001152038574219,0.9841016530990601,0.26523956656455994,0.7882185578346252,0.7882111072540283,0.6991870403289795,0.9602869749069214,0.09761805087327957
13,0.8172038197517395,0.8171976804733276,0.7109450697898865,0.9833024740219116,0.2504994571208954,0.7963993549346924,0.796392023563385,0.7087854146957397,0.9638350009918213,0.10895109176635742
14,0.8211943507194519,0.82118821144104,0.7199834585189819,0.9845919013023376,0.23987148702144623,0.815306544303894,0.8152998685836792,0.7644166350364685,0.9338709712028503,0.0683826208114624
15,0.8276814222335815,0.8276752829551697,0.7278026342391968,0.9828068614006042,0.22535456717014313,0.8013966083526611,0.8013888597488403,0.8248111605644226,0.8285138607025146,0.06468535214662552
16,0.8384663462638855,0.8384605646133423,0.7444463968276978,0.9821159839630127,0.21694086492061615,0.7777248620986938,0.7777166962623596,0.7684895992279053,0.85981684923172,0.06750443577766418
17,0.8558860421180725,0.8558807969093323,0.769530177116394,0.9842265248298645,0.20470206439495087,0.8037271499633789,0.8037201166152954,0.7387408018112183,0.940500020980835,0.07698806375265121
18,0.8671471476554871,0.8671421408653259,0.7841598987579346,0.9858282804489136,0.19310730695724487,0.8232297897338867,0.8232232928276062,0.7686329483985901,0.9370749592781067,0.06650412082672119
19,0.8810247182846069,0.8810201287269592,0.8006289601325989,0.9890553951263428,0.1808551847934723,0.8248094916343689,0.8248031139373779,0.8125386834144592,0.8979004621505737,0.05752589926123619
20,0.8835939168930054,0.8835893869400024,0.8079413175582886,0.9872421622276306,0.17792116105556488,0.8123676776885986,0.812360942363739,0.7877963185310364,0.904033899307251,0.06358864158391953
21,0.8958956599235535,0.895891547203064,0.8284031748771667,0.9843702912330627,0.17081619799137115,0.7911601066589355,0.7911527752876282,0.722684383392334,0.9357650279998779,0.06501111388206482
22,0.8880437016487122,0.8880392909049988,0.8190176486968994,0.9847376942634583,0.16070015728473663,0.8134280443191528,0.8134212493896484,0.7486588954925537,0.9455739259719849,0.05854254215955734
23,0.8975619673728943,0.8975581526756287,0.838064432144165,0.9835725426673889,0.1540481448173523,0.8101379871368408,0.8101310729980469,0.7226656079292297,0.957880437374115,0.05934156849980354
