epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.1433297097682953,nan,0.10148122161626816,nan,0.6260892748832703,0.13897410035133362,nan,0.09285761415958405,nan,0.9876603484153748
1,0.3010959029197693,nan,0.2821197211742401,nan,0.45150408148765564,0.08345271646976471,nan,0.04818977415561676,nan,1.0351345539093018
2,0.3423044681549072,nan,0.3457392454147339,nan,0.30055826902389526,0.35179612040519714,nan,nan,nan,0.20245122909545898
3,0.3422010838985443,nan,0.3623413145542145,nan,0.22211095690727234,0.2673368752002716,nan,nan,nan,0.1942400187253952
4,0.3482874631881714,nan,0.3709467649459839,nan,0.1558448076248169,0.469047486782074,nan,nan,nan,0.1635378748178482
5,0.36033016443252563,nan,0.3765774369239807,nan,0.1111820861697197,0.42992961406707764,nan,nan,nan,0.10966213047504425
6,0.36901283264160156,nan,0.38085609674453735,nan,0.0788077786564827,0.4354546368122101,nan,nan,nan,0.08206883817911148
7,0.339568167924881,nan,0.36497896909713745,nan,0.06416574120521545,0.38135018944740295,nan,nan,nan,0.07906406372785568
8,0.3863412141799927,nan,0.39648622274398804,nan,0.047107744961977005,0.4757377803325653,nan,nan,nan,0.07193788886070251
9,0.39010629057884216,nan,0.39636853337287903,nan,0.03758944943547249,0.505425214767456,nan,nan,nan,0.06232655793428421
10,0.39136096835136414,nan,0.3976825773715973,nan,0.030149873346090317,0.5274214148521423,nan,nan,nan,0.05187154933810234
11,0.4101002812385559,nan,nan,nan,0.025039002299308777,0.5552688837051392,nan,nan,nan,0.059869177639484406
12,0.43883970379829407,nan,nan,nan,0.02120877616107464,0.5818894505500793,nan,nan,nan,0.03648244962096214
13,0.5986360311508179,nan,nan,nan,0.018546178936958313,0.45396924018859863,nan,nan,nan,0.04327860847115517
14,0.6711390614509583,nan,nan,nan,0.016699522733688354,0.609403669834137,nan,nan,nan,0.024874376133084297
15,0.7866535782814026,nan,nan,nan,0.01379102561622858,0.610294759273529,nan,nan,nan,0.021510250866413116
16,0.8262389898300171,nan,nan,nan,0.011991715990006924,0.6236398816108704,nan,nan,nan,0.02158374898135662
17,0.8375974297523499,nan,nan,nan,0.010365759022533894,0.5846829414367676,nan,nan,nan,0.021477431058883667
18,0.8386289477348328,nan,nan,nan,0.009378613904118538,0.5628617405891418,nan,nan,nan,0.023351483047008514
19,0.8555045127868652,nan,nan,nan,0.008630440570414066,0.5861886739730835,nan,nan,nan,0.021411459892988205
20,0.848435640335083,nan,nan,nan,0.007855869829654694,0.5748898983001709,nan,nan,nan,0.02189997024834156
21,0.8683551549911499,nan,nan,nan,0.007214975077658892,0.5759965777397156,nan,nan,nan,0.023457281291484833
22,0.8899969458580017,nan,nan,nan,0.006735408678650856,0.5897230505943298,nan,nan,nan,0.03122798353433609
23,0.8937962055206299,nan,nan,nan,0.006332577206194401,0.569158673286438,nan,nan,nan,0.020453153178095818
24,0.9130226969718933,nan,nan,nan,0.0056572528555989265,0.6039620041847229,nan,nan,nan,0.020142516121268272
25,0.9225125908851624,nan,nan,nan,0.005301126278936863,0.6056317090988159,nan,nan,nan,0.021228039637207985
26,0.9142743349075317,nan,nan,nan,0.0049657500348985195,0.5683309435844421,nan,nan,nan,0.02293112501502037
27,0.9218137264251709,nan,nan,nan,0.004637047648429871,0.5840518474578857,nan,nan,nan,0.02465861104428768
28,0.9356406927108765,nan,nan,nan,0.004398427437990904,0.5804780125617981,nan,nan,nan,0.022997984662652016
29,0.9401931166648865,nan,nan,nan,0.004049278795719147,0.5346724987030029,nan,nan,nan,0.02752322517335415
30,0.8798291683197021,nan,nan,nan,0.004193548113107681,0.5202661156654358,nan,nan,nan,0.03150070086121559
31,0.9113907217979431,nan,nan,nan,0.004056601785123348,0.551429033279419,nan,nan,nan,0.028744447976350784
32,0.9231839776039124,nan,nan,nan,0.0038266442716121674,0.582706868648529,nan,nan,nan,0.03855990245938301
33,0.7311692237854004,nan,nan,nan,0.007938914000988007,0.6002637147903442,nan,nan,nan,0.021905425935983658
34,0.8686783909797668,nan,nan,nan,0.004418514668941498,0.5709753036499023,nan,nan,nan,0.022201109677553177
35,0.8948525190353394,nan,nan,nan,0.003562456928193569,0.5427477359771729,nan,nan,nan,0.026972366496920586
36,0.9307953119277954,nan,nan,nan,0.003149623516947031,0.5352538824081421,nan,nan,nan,0.028812166303396225
37,0.9448901414871216,nan,nan,nan,0.002841658890247345,0.5438699722290039,nan,nan,nan,0.030208518728613853
38,0.9163049459457397,nan,nan,nan,0.0027909919153898954,0.4965999126434326,nan,nan,nan,0.032809626311063766
39,0.9376698136329651,nan,nan,nan,0.002543367212638259,0.5391258597373962,nan,nan,nan,0.03087766468524933
40,0.9436631798744202,nan,nan,nan,0.0025432128459215164,0.5094665884971619,nan,nan,nan,0.03314439207315445
41,0.9530255794525146,nan,nan,nan,0.002320162020623684,0.5388020277023315,nan,nan,nan,0.033217042684555054
