epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.12595216929912567,nan,0.08488025516271591,nan,0.6358270645141602,0.2764786183834076,nan,0.27599194645881653,nan,0.5511150360107422
1,0.27554306387901306,nan,0.22956746816635132,nan,0.47393998503685,0.0640479251742363,nan,0.0415186807513237,nan,0.7151860594749451
2,0.33740395307540894,nan,0.3306124210357666,nan,0.3277018070220947,0.1733563393354416,nan,nan,nan,0.2769787311553955
3,0.34721702337265015,nan,0.3590787947177887,nan,0.2308855503797531,0.4539414942264557,nan,nan,nan,0.2741537094116211
4,0.34747037291526794,nan,0.359009325504303,nan,0.17018286883831024,0.2686390280723572,nan,nan,nan,0.2257571816444397
5,0.33399882912635803,nan,0.3623698055744171,nan,0.1314101666212082,0.4558989405632019,nan,nan,nan,0.14224866032600403
6,0.3527609705924988,nan,0.3666499853134155,nan,0.09595990926027298,0.3973546326160431,nan,nan,nan,0.10556698590517044
7,0.31725889444351196,nan,0.35385704040527344,nan,0.08148492872714996,0.281499445438385,nan,nan,nan,0.10683371126651764
8,0.3323279023170471,nan,0.3801407217979431,nan,0.06460405886173248,0.3134515583515167,nan,nan,nan,0.07156646251678467
9,0.3723011612892151,nan,0.37949463725090027,nan,0.04740103706717491,0.45497435331344604,nan,nan,nan,0.0619000680744648
10,0.3768047094345093,nan,0.38246428966522217,nan,0.03849409148097038,0.4925600588321686,nan,nan,nan,0.04715914651751518
11,0.38351890444755554,nan,0.3853279948234558,nan,0.03207901492714882,0.5433487296104431,nan,nan,nan,0.04149549454450607
12,0.3873085379600525,nan,0.3882175385951996,nan,0.02744404599070549,0.414480984210968,nan,nan,nan,0.04317091405391693
13,0.39143258333206177,nan,0.3933202028274536,nan,0.023813750594854355,0.504370391368866,nan,nan,nan,0.04422561451792717
14,0.3994148075580597,nan,0.39272066950798035,nan,0.02076696790754795,0.5158349275588989,nan,nan,nan,0.04716786742210388
15,0.4159795045852661,nan,nan,nan,0.01956859789788723,0.4320886731147766,nan,nan,nan,0.05567246302962303
16,0.41246676445007324,nan,nan,nan,0.016768407076597214,0.4978548288345337,nan,nan,nan,0.03649028763175011
17,0.4247989058494568,nan,nan,nan,0.015034351497888565,0.475056916475296,nan,nan,nan,0.040106941014528275
18,0.4260830581188202,nan,nan,nan,0.013590652495622635,0.543940544128418,nan,nan,nan,0.030136074870824814
19,0.46037036180496216,nan,nan,nan,0.012478488497436047,0.49897500872612,nan,nan,nan,0.034424494951963425
20,0.4686613082885742,nan,nan,nan,0.01142133492976427,0.5406025052070618,nan,nan,nan,0.041536085307598114
21,0.4788825213909149,nan,nan,nan,0.010536029934883118,0.5592589974403381,nan,nan,nan,0.03359600901603699
22,0.4733234643936157,nan,nan,nan,0.010105667635798454,0.5063432455062866,nan,nan,nan,0.03399820625782013
23,0.4802306294441223,nan,nan,nan,0.00923763308674097,0.5992475152015686,nan,nan,nan,0.026997791603207588
24,0.5796093344688416,nan,nan,nan,0.008737091906368732,0.6810528039932251,nan,nan,nan,0.02084624022245407
25,0.7300845980644226,nan,nan,nan,0.008019006811082363,0.6067290902137756,nan,nan,nan,0.02770761027932167
26,0.7611047625541687,nan,nan,nan,0.00773257901892066,0.6015318632125854,nan,nan,nan,0.02429928071796894
27,0.7886267304420471,nan,nan,nan,0.006826077122241259,0.5901678204536438,nan,nan,nan,0.023105604574084282
28,0.8135654926300049,nan,nan,nan,0.006426360458135605,0.5650257468223572,nan,nan,nan,0.03563438728451729
29,0.8021067380905151,nan,nan,nan,0.00630700821056962,0.5743110775947571,nan,nan,nan,0.02632022276520729
30,0.8587784171104431,nan,nan,nan,0.005858634132891893,0.5990040898323059,nan,nan,nan,0.02411525323987007
31,0.857097327709198,nan,nan,nan,0.005354813300073147,0.5853638648986816,nan,nan,nan,0.030776163563132286
32,0.8585968017578125,nan,nan,nan,0.00508380401879549,0.6329206824302673,nan,nan,nan,0.030880598351359367
33,0.9068916440010071,nan,nan,nan,0.0048301550559699535,0.6314480304718018,nan,nan,nan,0.025482572615146637
34,0.891463577747345,nan,nan,nan,0.004545111209154129,0.5825436115264893,nan,nan,nan,0.03313450142741203
35,0.8707590699195862,nan,nan,nan,0.004466569982469082,0.5942721962928772,nan,nan,nan,0.023908983916044235
36,0.8117185235023499,nan,nan,nan,0.004770640283823013,0.5373595356941223,nan,nan,nan,0.030996879562735558
37,0.8668937683105469,nan,nan,nan,0.004026014357805252,0.5742884874343872,nan,nan,nan,0.024521181359887123
38,0.9025673866271973,nan,nan,nan,0.003756729420274496,0.6247080564498901,nan,nan,nan,0.024723660200834274
39,0.8742071390151978,nan,nan,nan,0.0038245648611336946,0.5805870890617371,nan,nan,nan,0.03226723149418831
40,0.9146571159362793,nan,nan,nan,0.003464067354798317,0.6415253281593323,nan,nan,nan,0.026164140552282333
41,0.9203073978424072,nan,nan,nan,0.0032827635295689106,0.6205393075942993,nan,nan,nan,0.027516933158040047
42,0.9166982173919678,nan,nan,nan,0.003240252612158656,0.6674008965492249,nan,nan,nan,0.02357160858809948
43,0.9202433228492737,nan,nan,nan,0.0030052601359784603,0.5977827906608582,nan,nan,nan,0.027629468590021133
44,0.9250085949897766,nan,nan,nan,0.0028894045390188694,0.5964720249176025,nan,nan,nan,0.02908867411315441
45,0.9381606578826904,nan,nan,nan,0.002889888361096382,0.6049489378929138,nan,nan,nan,0.02949373796582222
46,0.9063751697540283,nan,nan,nan,0.0028014846611768007,0.5951078534126282,nan,nan,nan,0.027808712795376778
47,0.9217187166213989,nan,nan,nan,0.002701045013964176,0.606587290763855,nan,nan,nan,0.02683868072926998
48,0.9336375594139099,nan,nan,nan,0.002555841812863946,0.6015533208847046,nan,nan,nan,0.029057661071419716
49,0.9405924677848816,nan,nan,nan,0.0026528537273406982,0.6149806380271912,nan,nan,nan,0.025439947843551636
