epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.1783664971590042,0.17836110293865204,0.10216756165027618,0.9427343010902405,0.6686305403709412,0.035805411636829376,0.03580417111515999,0.018335767090320587,1.0,5.189971446990967
1,0.45637285709381104,0.4563634693622589,0.322397917509079,0.936791181564331,0.5292391777038574,0.0633247047662735,0.06332258880138397,0.033096879720687866,1.0,2.106843948364258
2,0.6224709749221802,0.6224618554115295,0.48222243785858154,0.9612342119216919,0.44346845149993896,0.12280174344778061,0.12279781699180603,0.0670003592967987,0.9970407485961914,0.9306731820106506
3,0.7200191020965576,0.7200109958648682,0.5931941866874695,0.9718123078346252,0.3939339518547058,0.2512394189834595,0.25123167037963867,0.15684066712856293,0.916911780834198,0.47517263889312744
4,0.6800277233123779,0.6800193786621094,0.5613016486167908,0.9380308389663696,0.4082183539867401,0.1266249716281891,0.12662114202976227,0.07056517899036407,0.9878256320953369,1.7358837127685547
5,0.7674470543861389,0.7674394249916077,0.6564264297485352,0.9639654755592346,0.36012426018714905,0.19825424253940582,0.198228657245636,0.14870619773864746,0.37405088543891907,0.2954312562942505
6,0.804650068283081,0.8046436309814453,0.7052479982376099,0.9733855128288269,0.3330650329589844,0.6199371814727783,0.6199271082878113,0.5286771059036255,0.9140006303787231,0.2878528833389282
7,0.8209784626960754,0.8209723830223083,0.7274521589279175,0.9743769764900208,0.3147536516189575,0.7014549374580383,0.701445996761322,0.6120390892028809,0.9385994672775269,0.23320645093917847
8,0.8277676105499268,0.8277617692947388,0.7423089146614075,0.9587180614471436,0.30668938159942627,0.6143168210983276,0.6142959594726562,0.6005805134773254,0.6544144153594971,0.17478258907794952
9,0.8496497869491577,0.8496443033218384,0.7654628157615662,0.9743712544441223,0.28115302324295044,0.6958315372467041,0.6958162188529968,0.7418788075447083,0.7003186941146851,0.12722478806972504
10,0.8084957599639893,0.8084896802902222,0.7290614247322083,0.9327541589736938,0.29434341192245483,0.67898029088974,0.6789659857749939,0.8687701225280762,0.6533095836639404,0.10106095671653748
11,0.8460012674331665,0.8459956049919128,0.7697315216064453,0.9646103382110596,0.2588384449481964,0.8133896589279175,0.8133829832077026,0.7673582434654236,0.9273160099983215,0.108751080930233
12,0.8574950695037842,0.857489824295044,0.7803345918655396,0.9713488221168518,0.2428310662508011,0.7826499938964844,0.782642126083374,0.8042815327644348,0.8567631840705872,0.0934109315276146
13,0.8700768351554871,0.8700721263885498,0.7964659929275513,0.9752184748649597,0.2291344553232193,0.7685879468917847,0.768579363822937,0.8462531566619873,0.7986652851104736,0.08536777645349503
