epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.07958880066871643,0.079585961997509,0.04200385510921478,0.9008274674415588,0.7247835397720337,0.04408632218837738,0.04408479854464531,0.022686786949634552,1.0,2.474266767501831
1,0.26306378841400146,0.2630566954612732,0.15776030719280243,0.9582046866416931,0.5953831672668457,0.07026488333940506,0.07026252150535583,0.036822304129600525,1.0,2.4649345874786377
2,0.4456079602241516,0.44559866189956665,0.2996353805065155,0.9807883501052856,0.5020592212677002,0.11476334929466248,0.1147596538066864,0.0620243139564991,0.999934196472168,1.2315256595611572
3,0.4646715819835663,0.4646623432636261,0.33554017543792725,0.9034458994865417,0.5060575008392334,0.2204195261001587,0.22041313350200653,0.12773458659648895,0.998397171497345,0.7527912855148315
4,0.6541072130203247,0.6540982723236084,0.5089937448501587,0.9784921407699585,0.4261576533317566,0.25891172885894775,0.25890445709228516,0.15419745445251465,0.9962028861045837,0.5895354747772217
5,0.7188452482223511,0.7188369035720825,0.5943266749382019,0.9634336233139038,0.40116751194000244,0.3798312544822693,0.37982162833213806,0.24522240459918976,0.9644871950149536,0.3750050365924835
6,0.7115240097045898,0.7115163207054138,0.6053198575973511,0.9315360188484192,0.39650824666023254,0.4300585985183716,0.4300406575202942,0.3653910756111145,0.5743760466575623,0.20935747027397156
7,0.7718057632446289,0.7717984318733215,0.6597766280174255,0.9728704690933228,0.3560459315776825,0.6605560779571533,0.6605457067489624,0.5582057237625122,0.891997218132019,0.17764005064964294
8,0.8152646422386169,0.815258264541626,0.7192860245704651,0.9696452617645264,0.33289802074432373,0.6999177932739258,0.6999077200889587,0.6432371735572815,0.8445540070533752,0.14268845319747925
9,0.7430948615074158,0.7430877089500427,0.6518293619155884,0.9095752239227295,0.33971360325813293,0.6233246922492981,0.623313844203949,0.5126817226409912,0.8982448577880859,0.14971894025802612
10,0.772593080997467,0.7725858092308044,0.6713877320289612,0.9557791948318481,0.31414905190467834,0.5769161581993103,0.5769037008285522,0.45678165555000305,0.8430807590484619,0.20448875427246094
11,0.8316773772239685,0.831671416759491,0.7432477474212646,0.9711817502975464,0.28801921010017395,0.6067667603492737,0.606749415397644,0.6697162985801697,0.597443163394928,0.11192440986633301
12,0.8328484892845154,0.8328424692153931,0.752491295337677,0.9576340317726135,0.2739240527153015,0.7227969765663147,0.7227860689163208,0.8013084530830383,0.7352180480957031,0.09426334500312805
13,0.8349206447601318,0.8349155783653259,0.7606189250946045,0.9452334046363831,0.26364871859550476,0.7875695824623108,0.78756183385849,0.8456792235374451,0.8173155784606934,0.0847812369465828
14,0.8468955159187317,0.8468905091285706,0.7817023992538452,0.9471450448036194,0.2489648014307022,0.25789564847946167,nan,0.761837363243103,0.16214124858379364,0.08627595752477646
