epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.0803154781460762,0.08031272143125534,0.04264650493860245,0.9465581178665161,0.709071695804596,2.4433775251964107e-05,nan,0.0,0.0,0.37750187516212463
1,0.3175765573978424,0.31756898760795593,0.20199312269687653,0.9649156928062439,0.5725837349891663,0.03923306614160538,0.03923169523477554,0.020121105015277863,0.9996609091758728,1.3153964281082153
2,0.47625240683555603,0.47624287009239197,0.33390507102012634,0.9566090703010559,0.5105959177017212,0.04648146033287048,0.046479858458042145,0.0239480659365654,1.0,1.45975661277771
3,0.6281852722167969,0.6281761527061462,0.4824778437614441,0.979049563407898,0.46597856283187866,0.07327061891555786,0.07326813042163849,0.0384010449051857,0.9998651146888733,0.9404171705245972
4,0.7030798196792603,0.7030713558197021,0.5663682818412781,0.98356693983078,0.4353781044483185,0.13790220022201538,0.13789767026901245,0.07563512772321701,0.9791119694709778,0.5775750279426575
5,0.7479956150054932,0.7479878067970276,0.6172876954078674,0.9882024526596069,0.4119434952735901,0.3412858843803406,0.34127652645111084,0.22121790051460266,0.9348657131195068,0.39674675464630127
6,0.7717205286026001,0.771713137626648,0.6480072736740112,0.9854938983917236,0.39165109395980835,0.5930339097976685,0.5930234789848328,0.4740161895751953,0.9251686930656433,0.31368887424468994
7,0.7879974842071533,0.7879904508590698,0.6696380376815796,0.9848486185073853,0.371116042137146,0.7472777366638184,0.747269332408905,0.6657688617706299,0.926056981086731,0.24275138974189758
8,0.797451376914978,0.7974444031715393,0.6802910566329956,0.9857149720191956,0.35039567947387695,0.7834854125976562,0.7834777235984802,0.7150039672851562,0.9332027435302734,0.19302774965763092
9,0.7970277070999146,0.7970209717750549,0.6791375279426575,0.9848790764808655,0.3311415910720825,0.7989139556884766,0.798906683921814,0.7404669523239136,0.9287270307540894,0.1667538583278656
10,0.7910252809524536,0.7910182476043701,0.6726381778717041,0.9841704964637756,0.31310421228408813,0.8090084791183472,0.8090014457702637,0.7610113024711609,0.9163610935211182,0.12559185922145844
11,0.8076846599578857,0.8076779842376709,0.6962134838104248,0.9843409061431885,0.2962912917137146,0.787863552570343,0.7878559827804565,0.7449811100959778,0.9008599519729614,0.11026149988174438
12,0.8027845025062561,0.8027782440185547,0.6962823867797852,0.9844458103179932,0.2810821533203125,0.786428689956665,0.7864212989807129,0.7125285863876343,0.9425064921379089,0.1135631799697876
13,0.8291763663291931,0.8291703462600708,0.731674313545227,0.9807849526405334,0.2676360607147217,0.806842565536499,0.8068355917930603,0.7494857311248779,0.9348727464675903,0.10708566755056381
14,0.8217583894729614,0.82175213098526,0.7185948491096497,0.9798402190208435,0.2540503442287445,0.8089768886566162,0.8089697957038879,0.7349504828453064,0.9464761018753052,0.09707576036453247
15,0.8459115624427795,0.845906138420105,0.7596744894981384,0.9806927442550659,0.24367570877075195,0.8295133113861084,0.8295068740844727,0.773429274559021,0.937886655330658,0.08918395638465881
16,0.8689301013946533,0.8689250946044922,0.7862914800643921,0.9857791662216187,0.2269800454378128,0.8051497340202332,0.8051427602767944,0.7423010468482971,0.9313675761222839,0.10094089806079865
17,0.8592628836631775,0.859257698059082,0.7714095711708069,0.9857625365257263,0.2183372676372528,0.8292410969734192,0.8292348384857178,0.7776669859886169,0.9364578723907471,0.08841697871685028
18,0.8743279576301575,0.8743231892585754,0.797645628452301,0.9855604767799377,0.2112528383731842,0.8166806697845459,0.816673994064331,0.7839735746383667,0.9132585525512695,0.07780469954013824
19,0.8838098049163818,0.8838053941726685,0.8087056279182434,0.9856656193733215,0.19869264960289001,0.824886679649353,0.8248803615570068,0.7909771800041199,0.9157511591911316,0.08494288474321365
20,0.8773783445358276,0.8773736357688904,0.8010796308517456,0.9822022318840027,0.19079934060573578,0.7767236828804016,0.776716411113739,0.685961902141571,0.9602060317993164,0.11093748360872269
21,0.8823557496070862,0.8823512196540833,0.8090547323226929,0.9819052815437317,0.18566030263900757,0.8234317302703857,0.8234253525733948,0.7859103679656982,0.9193470478057861,0.08532534539699554
22,0.8944774866104126,0.8944733142852783,0.8241484761238098,0.9886309504508972,0.1776566356420517,0.8182436227798462,0.8182370662689209,0.7804608345031738,0.9139179587364197,0.08716031908988953
23,0.8939399719238281,0.8939358592033386,0.8252613544464111,0.9838428497314453,0.1744067370891571,0.8007214665412903,0.8007144331932068,0.7505930066108704,0.9256293773651123,0.09754627197980881
24,0.8983691334724426,0.8983651399612427,0.8349528908729553,0.9817183613777161,0.17079809308052063,0.81180739402771,0.8118005394935608,0.7565279603004456,0.9325189590454102,0.09402681887149811
25,0.9048458337783813,0.904841959476471,0.8441985845565796,0.985409677028656,0.16102334856987,0.7985426187515259,0.7985354661941528,0.7507914304733276,0.9156573414802551,0.10119661688804626
26,0.9147638082504272,0.9147603511810303,0.8570731282234192,0.9863733053207397,0.15393947064876556,0.8067348003387451,0.806727945804596,0.752211332321167,0.9237658977508545,0.1049664244055748
27,0.9134711027145386,0.913467526435852,0.8600552678108215,0.9806590676307678,0.1517341136932373,0.7721598148345947,0.7721521258354187,0.7057275176048279,0.9273946285247803,0.13042235374450684
