epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.08283628523349762,0.0828334391117096,0.04406050220131874,0.9325510263442993,0.7103979587554932,0.035752072930336,0.03575069084763527,0.0183233805000782,0.9187048673629761,1.157939076423645
1,0.36167266964912415,0.36166444420814514,0.2329428344964981,0.9704643487930298,0.5430826544761658,0.041334137320518494,0.041332703083753586,0.021233076229691505,1.0,1.4797216653823853
2,0.5307454466819763,0.5307360887527466,0.38122081756591797,0.9725024700164795,0.4819638431072235,0.07173357903957367,0.07173111289739609,0.037534356117248535,0.9998142719268799,0.9997097849845886
3,0.6019657850265503,0.601956307888031,0.44993290305137634,0.9786491990089417,0.44097834825515747,0.09997403621673584,0.09997066110372543,0.05322539433836937,0.9975500106811523,0.7367193102836609
4,0.6884832382202148,0.6884746551513672,0.5454053282737732,0.9814576506614685,0.41124552488327026,0.22704561054706573,0.22703875601291656,0.1320267915725708,0.981678307056427,0.5507776737213135
5,0.7428030371665955,0.7427951097488403,0.6131348013877869,0.9846831560134888,0.3879089057445526,0.4273533523082733,0.4273431897163391,0.2934538424015045,0.9556781053543091,0.38329052925109863
6,0.7867715358734131,0.7867645025253296,0.6676743030548096,0.9873502254486084,0.35982152819633484,0.5026428699493408,0.5026320815086365,0.37112247943878174,0.9359657764434814,0.3126617670059204
7,0.8051362633705139,0.8051297664642334,0.692432165145874,0.9867820739746094,0.3387886583805084,0.7175793647766113,0.7175705432891846,0.6233637928962708,0.9404593706130981,0.2371075451374054
8,0.8105005621910095,0.8104940056800842,0.6996713280677795,0.9850852489471436,0.3211405575275421,0.7582350373268127,0.7582268714904785,0.6966879963874817,0.9248434901237488,0.18597251176834106
9,0.8207600712776184,0.820753812789917,0.713081955909729,0.9841023087501526,0.3050948679447174,0.7913061380386353,0.7912987470626831,0.7389295697212219,0.9265162348747253,0.13866831362247467
10,0.8309071063995361,0.8309009075164795,0.7272626161575317,0.9859227538108826,0.2878444790840149,0.7976495027542114,0.7976422905921936,0.7574021816253662,0.9182834625244141,0.10808959603309631
11,0.827752411365509,0.8277463316917419,0.7231221795082092,0.9848102331161499,0.27225038409233093,0.8194456696510315,0.819439172744751,0.7855481505393982,0.922247588634491,0.08789324760437012
12,0.8343772888183594,0.8343714475631714,0.7355412244796753,0.98161381483078,0.25751253962516785,0.770845353603363,0.7708379626274109,0.6862476468086243,0.9590283632278442,0.10478474199771881
13,0.8251267671585083,0.8251203894615173,0.7224143147468567,0.9809213876724243,0.2449374496936798,0.7765358090400696,0.7765278816223145,0.806572675704956,0.8693821430206299,0.07091788947582245
14,0.8292887806892395,0.8292829990386963,0.7358980774879456,0.976557195186615,0.2346733659505844,0.772111177444458,0.7721036076545715,0.7113421559333801,0.9282150268554688,0.08454874902963638
15,0.8274663090705872,0.8274602293968201,0.73738694190979,0.9711059927940369,0.22457429766654968,0.7907686233520508,0.7907612323760986,0.7305067777633667,0.9319264888763428,0.0800841674208641
