epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.13279588520526886,nan,0.09077606350183487,nan,0.6309964060783386,0.2256011962890625,nan,0.19679558277130127,nan,0.6913061141967773
1,0.2974606156349182,nan,0.2677251994609833,nan,0.4605110287666321,0.18977563083171844,nan,0.1276625543832779,nan,0.6369447112083435
2,0.3375164568424225,nan,0.3354616165161133,nan,0.3211415410041809,0.3027471899986267,nan,nan,nan,0.24316954612731934
3,0.35823190212249756,nan,0.3656338155269623,nan,0.21977268159389496,0.4599204659461975,nan,nan,nan,0.1460357904434204
4,0.3739709258079529,nan,0.3742339015007019,nan,0.1513102799654007,0.35395538806915283,nan,nan,nan,0.09617844223976135
5,0.38289472460746765,nan,0.3845064043998718,nan,0.10873183608055115,0.4020741879940033,nan,nan,nan,0.16703486442565918
6,0.36395251750946045,nan,0.3833693563938141,nan,0.08626454323530197,0.3479250967502594,nan,nan,nan,0.0662749707698822
7,0.3823634088039398,nan,0.3834487795829773,nan,0.06286100298166275,0.45589062571525574,nan,nan,nan,0.06570708751678467
8,0.37907809019088745,nan,0.3825010359287262,nan,0.050882793962955475,0.5646080374717712,nan,nan,nan,0.04746660217642784
9,0.37658753991127014,nan,0.3876277506351471,nan,0.04239356517791748,0.5737351775169373,nan,nan,nan,0.0432012677192688
10,0.32114773988723755,nan,0.35591208934783936,nan,0.042680468410253525,0.26440006494522095,nan,nan,nan,0.043760817497968674
11,0.40040141344070435,nan,nan,nan,0.0423734076321125,0.2791122794151306,nan,nan,nan,0.04883173108100891
12,0.5787856578826904,nan,nan,nan,0.03159133344888687,0.418224036693573,nan,nan,nan,0.04651530459523201
13,0.7199411988258362,nan,nan,nan,0.023921992629766464,0.5007027983665466,nan,nan,nan,0.03714337572455406
14,0.7868857979774475,nan,nan,nan,0.019830038771033287,0.5167278051376343,nan,nan,nan,0.03570159524679184
